Rating,ID,Title,Title Slug
1405.7482709086,2996,"Smallest Missing Integer Greater Than Sequential Prefix Sum",smallest-missing-integer-greater-than-sequential-prefix-sum
1405.5786892723,1561,"Maximum Number of Coins You Can Get",maximum-number-of-coins-you-can-get
1405.4005354401,1410,"HTML Entity Parser",html-entity-parser
1405.1231882640,2734,"Lexicographically Smallest String After Substring Operation",lexicographically-smallest-string-after-substring-operation
1405.0021415178,1457,"Pseudo-Palindromic Paths in a Binary Tree",pseudo-palindromic-paths-in-a-binary-tree
1404.9707095328,3101,"Count Alternating Subarrays",count-alternating-subarrays
1404.7016862187,1237,"Find Positive Integer Solution for a Given Equation",find-positive-integer-solution-for-a-given-equation
1404.1839222000,1700,"Number of Students Unable to Eat Lunch",number-of-students-unable-to-eat-lunch
1402.0863615706,1508,"Range Sum of Sorted Subarray Sums",range-sum-of-sorted-subarray-sums
1401.2732392084,3111,"Minimum Rectangles to Cover Points",minimum-rectangles-to-cover-points
1401.2246983038,1198,"Find Smallest Common Element in All Rows",find-smallest-common-element-in-all-rows
1399.8468905274,2240,"Number of Ways to Buy Pens and Pencils",number-of-ways-to-buy-pens-and-pencils
1399.5303229631,3066,"Minimum Operations to Exceed Threshold Value II",minimum-operations-to-exceed-threshold-value-ii
1397.9519549403,2799,"Count Complete Subarrays in an Array",count-complete-subarrays-in-an-array
1397.8875115008,1071,"Greatest Common Divisor of Strings",greatest-common-divisor-of-strings
1397.7743198793,1176,"Diet Plan Performance",diet-plan-performance
1396.8422030812,788,"Rotated Digits",rotated-digits
1396.5990609759,1404,"Number of Steps to Reduce a Number in Binary Representation to One",number-of-steps-to-reduce-a-number-in-binary-representation-to-one
1396.5448074496,1306,"Jump Game III",jump-game-iii
1396.4853538164,944,"Delete Columns to Make Sorted",delete-columns-to-make-sorted
1396.1044458638,2566,"Maximum Difference by Remapping a Digit",maximum-difference-by-remapping-a-digit
1395.9639246414,2966,"Divide Array Into Arrays With Max Difference",divide-array-into-arrays-with-max-difference
1395.5132479177,1668,"Maximum Repeating Substring",maximum-repeating-substring
1394.9149882274,2256,"Minimum Average Difference",minimum-average-difference
1393.7857353048,2816,"Double a Number Represented as a Linked List",double-a-number-represented-as-a-linked-list
1393.4123491817,978,"Longest Turbulent Subarray",longest-turbulent-subarray
1393.3604603199,2928,"Distribute Candies Among Children I",distribute-candies-among-children-i
1392.6601629182,1529,"Bulb Switcher IV",minimum-suffix-flips
1392.3629194433,2870,"Minimum Number of Operations to Make Array Empty",minimum-number-of-operations-to-make-array-empty
1392.0853311911,957,"Prison Cells After N Days",prison-cells-after-n-days
1391.7243180131,1222,"Queens That Can Attack the King",queens-that-can-attack-the-king
1390.5023027273,2155,"All Divisions With the Highest Score of a Binary Array",all-divisions-with-the-highest-score-of-a-binary-array
1389.3311694710,1065,"Index Pairs of a String",index-pairs-of-a-string
1389.0328392117,1214,"Two Sum BSTs",two-sum-bsts
1388.5363323598,2917,"Find the K-or of an Array",find-the-k-or-of-an-array
1387.9431104106,1302,"Deepest Leaves Sum",deepest-leaves-sum
1387.7347071166,2389,"Longest Subsequence With Limited Sum",longest-subsequence-with-limited-sum
1387.3672639293,937,"Reorder Data in Log Files",reorder-data-in-log-files
1387.2941868867,1860,"Incremental Memory Leak",incremental-memory-leak
1386.9203620297,1721,"Swapping Nodes in a Linked List",swapping-nodes-in-a-linked-list
1386.3256313989,1276,"Number of Burgers with No Waste of Ingredients",number-of-burgers-with-no-waste-of-ingredients
1386.1200017827,2530,"Maximal Score After Applying K Operations",maximal-score-after-applying-k-operations
1384.4078082338,1271,"Hexspeak",hexspeak
1384.0226911434,2091,"Removing Minimum and Maximum From Array",removing-minimum-and-maximum-from-array
1383.7751035280,3034,"Number of Subarrays That Match a Pattern I",number-of-subarrays-that-match-a-pattern-i
1383.4424411643,762,"Prime Number of Set Bits in Binary Representation",prime-number-of-set-bits-in-binary-representation
1382.7606078230,1318,"Minimum Flips to Make a OR b Equal to c",minimum-flips-to-make-a-or-b-equal-to-c
1382.7178688716,849,"Maximize Distance to Closest Person",maximize-distance-to-closest-person
1382.6941570342,2682,"Find the Losers of the Circular Game",find-the-losers-of-the-circular-game
1382.5129151601,797,"All Paths From Source to Target",all-paths-from-source-to-target
1382.4809893713,1185,"Day of the Week",day-of-the-week
1381.2168789318,1881,"Maximum Value after Insertion",maximum-value-after-insertion
1381.0888968455,2410,"Maximum Matching of Players With Trainers",maximum-matching-of-players-with-trainers
1380.1541980647,814,"Binary Tree Pruning",binary-tree-pruning
1380.0192844155,1828,"Queries on Number of Points Inside a Circle",queries-on-number-of-points-inside-a-circle
1379.8787648129,2120,"Execution of All Suffix Instructions Staying in a Grid",execution-of-all-suffix-instructions-staying-in-a-grid
1379.3426970242,2855,"Minimum Right Shifts to Sort the Array",minimum-right-shifts-to-sort-the-array
1378.7570411077,1013,"Partition Array Into Three Parts With Equal Sum",partition-array-into-three-parts-with-equal-sum
1377.6120218199,811,"Subdomain Visit Count",subdomain-visit-count
1377.1913915125,1010,"Pairs of Songs With Total Durations Divisible by 60",pairs-of-songs-with-total-durations-divisible-by-60
1376.4549624575,1018,"Binary Prefix Divisible By 5",binary-prefix-divisible-by-5
1376.2600892096,807,"Max Increase to Keep City Skyline",max-increase-to-keep-city-skyline
1376.2376633804,2784,"Check if Array is Good",check-if-array-is-good
1376.0047008182,2443,"Sum of Number and Its Reverse",sum-of-number-and-its-reverse
1375.4261931199,2614,"Prime In Diagonal",prime-in-diagonal
1375.0376362104,2336,"Smallest Number in Infinite Set",smallest-number-in-infinite-set
1375.0234414965,1288,"Remove Covered Intervals",remove-covered-intervals
1374.6755455786,1038,"Binary Search Tree to Greater Sum Tree",binary-search-tree-to-greater-sum-tree
1374.5749003110,1267,"Count Servers that Communicate",count-servers-that-communicate
1374.3549007913,1619,"Mean of Array After Removing Some Elements",mean-of-array-after-removing-some-elements
1374.3527967199,2583,"Kth Largest Sum in a Binary Tree",kth-largest-sum-in-a-binary-tree
1373.8916796083,2610,"Convert an Array Into a 2D Array With Conditions",convert-an-array-into-a-2d-array-with-conditions
1373.8113453501,1291,"Sequential Digits",sequential-digits
1372.7398808669,748,"Shortest Completing Word",shortest-completing-word
1372.5139179378,2482,"Difference Between Ones and Zeros in Row and Column",difference-between-ones-and-zeros-in-row-and-column
1372.4759842416,2899,"Last Visited Integers",last-visited-integers
1372.1152262488,1863,"Sum of All Subset XOR Totals",sum-of-all-subset-xor-totals
1371.8092952004,2244,"Minimum Rounds to Complete All Tasks",minimum-rounds-to-complete-all-tasks
1370.6144908238,914,"X of a Kind in a Deck of Cards",x-of-a-kind-in-a-deck-of-cards
1370.4186698287,1854,"Maximum Population Year",maximum-population-year
1369.6144401520,1608,"Special Array With X Elements Greater Than or Equal X",special-array-with-x-elements-greater-than-or-equal-x
1369.0113807552,3179,"Find the N-th Value After K Seconds",find-the-n-th-value-after-k-seconds
1369.0053354603,1370,"Increasing Decreasing String",increasing-decreasing-string
1368.6653311461,3095,"Shortest Subarray With OR at Least K I",shortest-subarray-with-or-at-least-k-i
1368.0043517215,1576,"Replace All ?'s to Avoid Consecutive Repeating Characters",replace-all-s-to-avoid-consecutive-repeating-characters
1367.0197235097,2515,"Shortest Distance to Target String in a Circular Array",shortest-distance-to-target-string-in-a-circular-array
1366.6789652398,2433,"Find The Original Array of Prefix Xor",find-the-original-array-of-prefix-xor
1366.2964979576,3100,"Water Bottles II",water-bottles-ii
1365.2269076492,2231,"Largest Number After Digit Swaps by Parity",largest-number-after-digit-swaps-by-parity
1364.6787168645,2260,"Minimum Consecutive Cards to Pick Up",minimum-consecutive-cards-to-pick-up
1364.1548599180,1974,"Minimum Time to Type Word Using Special Typewriter",minimum-time-to-type-word-using-special-typewriter
1362.7144100401,2486,"Append Characters to String to Make Subsequence",append-characters-to-string-to-make-subsequence
1362.6613797387,1592,"Rearrange Spaces Between Words",rearrange-spaces-between-words
1361.8801013336,1120,"Maximum Average Subtree",maximum-average-subtree
1361.6459603518,1980,"Find Unique Binary String",find-unique-binary-string
1361.5824742947,2165,"Smallest Value of the Rearranged Number",smallest-value-of-the-rearranged-number
1360.4212587270,2335,"Minimum Amount of Time to Fill Cups",minimum-amount-of-time-to-fill-cups
1360.3005775112,1817,"Finding the Users Active Minutes",finding-the-users-active-minutes
1360.2184128413,1448,"Count Good Nodes in Binary Tree",count-good-nodes-in-binary-tree
1360.0511262593,2379,"Minimum Recolors to Get K Consecutive Black Blocks",minimum-recolors-to-get-k-consecutive-black-blocks
1358.3561730566,746,"Min Cost Climbing Stairs",min-cost-climbing-stairs
1358.1526134030,2090,"K Radius Subarray Averages",k-radius-subarray-averages
1357.6553050616,1957,"Delete Characters to Make Fancy String",delete-characters-to-make-fancy-string
1356.6925765299,2037,"Minimum Number of Moves to Seat Everyone",minimum-number-of-moves-to-seat-everyone
1356.4450869217,2579,"Count Total Number of Colored Cells",count-total-number-of-colored-cells
1356.1920189231,2043,"Simple Bank System",simple-bank-system
1355.9817184778,1331,"Rank Transform of an Array",rank-transform-of-an-array
1355.5386161215,1894,"Find the Student that Will Replace the Chalk",find-the-student-that-will-replace-the-chalk
1355.3956434989,2405,"Optimal Partition of String",optimal-partition-of-string
1355.3825442341,1689,"Partitioning Into Minimum Number Of Deci-Binary Numbers",partitioning-into-minimum-number-of-deci-binary-numbers
1354.5231125217,2210,"Count Hills and Valleys in an Array",count-hills-and-valleys-in-an-array
1354.1247827015,1244,"Design A Leaderboard",design-a-leaderboard
1353.6296778120,1758,"Minimum Changes To Make Alternating Binary String",minimum-changes-to-make-alternating-binary-string
1352.7250049956,848,"Shifting Letters",shifting-letters
1352.1791099256,1995,"Count Special Quadruplets",count-special-quadruplets
1351.6909336495,2895,"Minimum Processing Time",minimum-processing-time
1351.4184681108,1513,"Number of Substrings With Only 1s",number-of-substrings-with-only-1s
1350.6048768377,2053,"Kth Distinct String in an Array",kth-distinct-string-in-an-array
1350.5883729249,2578,"Split With Minimum Sum",split-with-minimum-sum
1348.6701914380,1100,"Find K-Length Substrings With No Repeated Characters",find-k-length-substrings-with-no-repeated-characters
1348.5770106090,2609,"Find the Longest Balanced Substring of a Binary String",find-the-longest-balanced-substring-of-a-binary-string
1348.0079390256,1029,"Two City Scheduling",two-city-scheduling
1347.8521638635,2390,"Removing Stars From a String",removing-stars-from-a-string
1347.5885281778,2937,"Make Three Strings Equal",make-three-strings-equal
1347.2146542772,2829,"Determine the Minimum Sum of a k-avoiding Array",determine-the-minimum-sum-of-a-k-avoiding-array
1346.9594471871,2284,"Sender With Largest Word Count",sender-with-largest-word-count
1346.3556309143,2027,"Minimum Moves to Convert String",minimum-moves-to-convert-string
1345.7371686090,1679,"Max Number of K-Sum Pairs",max-number-of-k-sum-pairs
1344.2261332020,1544,"Make The String Great",make-the-string-great
1343.6289130550,1395,"Count Number of Teams",count-number-of-teams
1341.8397242604,1796,"Second Largest Digit in a String",second-largest-digit-in-a-string
1341.5076441361,784,"Letter Case Permutation",letter-case-permutation
1341.3713970313,2023,"Number of Pairs of Strings With Concatenation Equal to Target",number-of-pairs-of-strings-with-concatenation-equal-to-target
1341.2659819842,859,"Buddy Strings",buddy-strings
1341.0476642293,1399,"Count Largest Group",count-largest-group
1340.5559417151,976,"Largest Perimeter Triangle",largest-perimeter-triangle
1338.8322315568,970,"Powerful Integers",powerful-integers
1337.8472367494,933,"Number of Recent Calls",number-of-recent-calls
1337.7302269037,3127,"Make a Square with the Same Color",make-a-square-with-the-same-color
1337.6115578703,2161,"Partition Array According to Given Pivot",partition-array-according-to-given-pivot
1337.3722299775,1260,"Shift 2D Grid",shift-2d-grid
1336.9494482313,1275,"Find Winner on a Tic Tac Toe Game",find-winner-on-a-tic-tac-toe-game
1336.7830451625,2587,"Rearrange Array to Maximize Prefix Score",rearrange-array-to-maximize-prefix-score
1335.4613368501,2506,"Count Pairs Of Similar Strings",count-pairs-of-similar-strings
1335.0295688697,938,"Range Sum of BST",range-sum-of-bst
1334.5718985411,1409,"Queries on a Permutation With Key",queries-on-a-permutation-with-key
1334.5708444649,2126,"Destroying Asteroids",destroying-asteroids
1334.0564009231,888,"Fair Candy Swap",fair-candy-swap
1334.0516779626,2270,"Number of Ways to Split Array",number-of-ways-to-split-array
1333.3138174157,1805,"Number of Different Integers in a String",number-of-different-integers-in-a-string
1333.2008827592,2554,"Maximum Number of Integers to Choose From a Range I",maximum-number-of-integers-to-choose-from-a-range-i
1333.1920503970,2181,"Merge Nodes in Between Zeros",merge-nodes-in-between-zeros
1333.0179956774,2679,"Sum in a Matrix",sum-in-a-matrix
1332.6225967630,1128,"Number of Equivalent Domino Pairs",number-of-equivalent-domino-pairs
1332.6187879411,2274,"Maximum Consecutive Floors Without Special Floors",maximum-consecutive-floors-without-special-floors
1332.4653491345,1471,"The k Strongest Values in an Array",the-k-strongest-values-in-an-array
1331.5287857686,2259,"Remove Digit From Number to Maximize Result",remove-digit-from-number-to-maximize-result
1331.3935128035,2373,"Largest Local Values in a Matrix",largest-local-values-in-a-matrix
1330.9185778280,1347,"Minimum Number of Steps to Make Two Strings Anagram",minimum-number-of-steps-to-make-two-strings-anagram
1329.4732452623,3090,"Maximum Length Substring With Two Occurrences",maximum-length-substring-with-two-occurrences
1328.7281033317,1324,"Print Words Vertically",print-words-vertically
1328.5499677186,2396,"Strictly Palindromic Number",strictly-palindromic-number
1328.5131477260,1812,"Determine Color of a Chessboard Square",determine-color-of-a-chessboard-square
1327.0282989915,1086,"High Five",high-five
1326.4047670018,1476,"Subrectangle Queries",subrectangle-queries
1325.8053802920,3075,"Maximize Happiness of Selected Children",maximize-happiness-of-selected-children
1325.3607218257,2073,"Time Needed to Buy Tickets",time-needed-to-buy-tickets
1324.5696223867,1344,"Angle Between Hands of a Clock",angle-between-hands-of-a-clock
1324.5320836804,1752,"Check if Array Is Sorted and Rotated",check-if-array-is-sorted-and-rotated
1324.3520304377,2095,"Delete the Middle Node of a Linked List",delete-the-middle-node-of-a-linked-list
1324.2140587436,3014,"Minimum Number of Pushes to Type Word I",minimum-number-of-pushes-to-type-word-i
1324.1757200103,1603,"Design Parking System",design-parking-system
1324.1714505166,2660,"Determine the Winner of a Bowling Game",determine-the-winner-of-a-bowling-game
1323.8236471852,1925,"Count Square Sum Triples",count-square-sum-triples
1323.7856529722,3084,"Count Substrings Starting and Ending with Given Character",count-substrings-starting-and-ending-with-given-character
1323.1893756783,2491,"Divide Players Into Teams of Equal Skill",divide-players-into-teams-of-equal-skill
1322.8302750313,1614,"Maximum Nesting Depth of the Parentheses",maximum-nesting-depth-of-the-parentheses
1322.5926536743,1936,"Add Minimum Number of Rungs",add-minimum-number-of-rungs
1322.3886921778,2446,"Determine if Two Events Have Conflict",determine-if-two-events-have-conflict
1321.9346201204,1694,"Reformat Phone Number",reformat-phone-number
1321.2748903388,1582,"Special Positions in a Binary Matrix",special-positions-in-a-binary-matrix
1320.6485731562,2079,"Watering Plants",watering-plants
1317.9521104466,999,"Available Captures for Rook",available-captures-for-rook
1317.9207508583,2130,"Maximum Twin Sum of a Linked List",maximum-twin-sum-of-a-linked-list
1317.4638832497,1313,"Decompress Run-Length Encoded List",decompress-run-length-encoded-list
1317.2976846981,2221,"Find Triangular Sum of an Array",find-triangular-sum-of-an-array
1317.1729927899,1343,"Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold",number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold
1316.2046992429,2225,"Find Players With Zero or One Losses",find-players-with-zero-or-one-losses
1315.8569286597,2348,"Number of Zero-Filled Subarrays",number-of-zero-filled-subarrays
1315.4085759361,1180,"Count Substrings with Only One Distinct Letter",count-substrings-with-only-one-distinct-letter
1315.3715333947,1629,"Slowest Key",slowest-key
1315.1890809249,2109,"Adding Spaces to a String",adding-spaces-to-a-string
1314.8600143277,1827,"Minimum Operations to Make the Array Increasing",minimum-operations-to-make-the-array-increasing
1314.3600610974,2640,"Find the Score of All Prefixes of an Array",find-the-score-of-all-prefixes-of-an-array
1314.2912238536,2160,"Minimum Sum of Four Digit Number After Splitting Digits",minimum-sum-of-four-digit-number-after-splitting-digits
1311.9656823665,3163,"String Compression III",string-compression-iii
1311.3495317884,1021,"Remove Outermost Parentheses",remove-outermost-parentheses
1310.9129840277,2058,"Find the Minimum and Maximum Number of Nodes Between Critical Points",find-the-minimum-and-maximum-number-of-nodes-between-critical-points
1309.8100518373,1710,"Maximum Units on a Truck",maximum-units-on-a-truck
1309.7266159448,2500,"Delete Greatest Value in Each Row",delete-greatest-value-in-each-row
1309.3113721825,1451,"Rearrange Words in a Sentence",rearrange-words-in-a-sentence
1309.1422268153,1897,"Redistribute Characters to Make All Strings Equal",redistribute-characters-to-make-all-strings-equal
1308.9617729374,2342,"Max Sum of a Pair With Equal Sum of Digits",max-sum-of-a-pair-with-equal-sum-of-digits
1308.9485479750,2264,"Largest 3-Same-Digit Number in String",largest-3-same-digit-number-in-string
1307.9800903088,1064,"Fixed Point",fixed-point
1307.5663523368,804,"Unique Morse Code Words",unique-morse-code-words
1307.4608905199,2085,"Count Common Words With One Occurrence",count-common-words-with-one-occurrence
1307.3797385769,1893,"Check if All the Integers in a Range Are Covered",check-if-all-the-integers-in-a-range-are-covered
1307.3265298181,2022,"Convert 1D Array Into 2D Array",convert-1d-array-into-2d-array
1307.2991245272,868,"Binary Gap",binary-gap
1306.2821637677,1984,"Minimum Difference Between Highest and Lowest of K Scores",minimum-difference-between-highest-and-lowest-of-k-scores
1304.1180812515,2657,"Find the Prefix Common Array of Two Arrays",find-the-prefix-common-array-of-two-arrays
1303.7347742929,2697,"Lexicographically Smallest Palindrome",lexicographically-smallest-palindrome
1303.5594588137,2331,"Evaluate Boolean Binary Tree",evaluate-boolean-binary-tree
1303.3201984827,783,"Minimum Distance Between BST Nodes",minimum-distance-between-bst-nodes
1303.0225704970,1338,"Reduce Array Size to The Half",reduce-array-size-to-the-half
1303.0179795942,1051,"Height Checker",height-checker
1303.0117274575,3142,"Check if Grid Satisfies Conditions",check-if-grid-satisfies-conditions
1302.7005460171,1266,"Minimum Time Visiting All Points",minimum-time-visiting-all-points
1302.6469071738,1991,"Find the Middle Index in Array",find-the-middle-index-in-array
1301.9432665133,2243,"Calculate Digit Sum of a String",calculate-digit-sum-of-a-string
1301.9276849391,2740,"Find the Value of the Partition",find-the-value-of-the-partition
1301.4167433184,2525,"Categorize Box According to Criteria",categorize-box-according-to-criteria
1301.4117757184,806,"Number of Lines To Write String",number-of-lines-to-write-string
1301.4027057843,1646,"Get Maximum in Generated Array",get-maximum-in-generated-array
1301.3817574010,1877,"Minimize Maximum Pair Sum in Array",minimize-maximum-pair-sum-in-array
1301.1576743638,2748,"Number of Beautiful Pairs",number-of-beautiful-pairs
1300.9041426403,1844,"Replace All Digits with Characters",replace-all-digits-with-characters
1300.8009461582,1790,"Check if One String Swap Can Make Strings Equal",check-if-one-string-swap-can-make-strings-equal
1299.8393735643,2287,"Rearrange Characters to Make Target String",rearrange-characters-to-make-target-string
1299.6035132992,953,"Verifying an Alien Dictionary",verifying-an-alien-dictionary
1298.5921473119,908,"Smallest Range I",smallest-range-i
1297.5338328524,819,"Most Common Word",most-common-word
1297.4179875409,2913,"Subarrays Distinct Element Sum of Squares I",subarrays-distinct-element-sum-of-squares-i
1297.3006230632,1598,"Crawler Log Folder",crawler-log-folder
1295.8868965907,2224,"Minimum Number of Operations to Convert Time",minimum-number-of-operations-to-convert-time
1295.7550469800,2717,"Semi-Ordered Permutation",semi-ordered-permutation
1295.4970938463,1539,"Kth Missing Positive Number",kth-missing-positive-number
1295.0947625986,2815,"Max Pair Sum in an Array",max-pair-sum-in-an-array
1294.7724244077,1769,"Minimum Number of Operations to Move All Balls to Each Box",minimum-number-of-operations-to-move-all-balls-to-each-box
1294.5800368625,2273,"Find Resultant Array After Removing Anagrams",find-resultant-array-after-removing-anagrams
1294.5297034757,1716,"Calculate Money in Leetcode Bank",calculate-money-in-leetcode-bank
1294.4633357092,3115,"Maximum Prime Difference",maximum-prime-difference
1294.2819324126,2833,"Furthest Point From Origin",furthest-point-from-origin
1294.0257382852,2545,"Sort the Students by Their Kth Score",sort-the-students-by-their-kth-score
1293.4904281819,1551,"Minimum Operations to Make Array Equal",minimum-operations-to-make-array-equal
1292.8993325204,2496,"Maximum Value of a String in an Array",maximum-value-of-a-string-in-an-array
1291.7449357310,3010,"Divide an Array Into Subarrays With Minimum Cost I",divide-an-array-into-subarrays-with-minimum-cost-i
1290.8522792868,3114,"Latest Time You Can Obtain After Replacing Characters",latest-time-you-can-obtain-after-replacing-characters
1290.0361853035,1859,"Sorting the Sentence",sorting-the-sentence
1289.9451590620,2428,"Maximum Sum of an Hourglass",maximum-sum-of-an-hourglass
1289.1912178611,2190,"Most Frequent Number Following Key In an Array",most-frequent-number-following-key-in-an-array
1288.5621697906,1684,"Count the Number of Consistent Strings",count-the-number-of-consistent-strings
1288.1970048184,1403,"Minimum Subsequence in Non-Increasing Order",minimum-subsequence-in-non-increasing-order
1287.9002757199,993,"Cousins in Binary Tree",cousins-in-binary-tree
1287.8970301681,872,"Leaf-Similar Trees",leaf-similar-trees
1287.1053917452,1103,"Distribute Candies to People",distribute-candies-to-people
1286.7934718934,1791,"Find Center of Star Graph",find-center-of-star-graph
1286.3841359213,2352,"Equal Row and Column Pairs",equal-row-and-column-pairs
1286.3167937403,1047,"Remove All Adjacent Duplicates In String",remove-all-adjacent-duplicates-in-string
1285.9726675488,1381,"Design a Stack With Increment Operation",design-a-stack-with-increment-operation
1285.7282180721,860,"Lemonade Change",lemonade-change
1285.1547123119,2839,"Check if Strings Can be Made Equal With Operations I",check-if-strings-can-be-made-equal-with-operations-i
1284.4514662456,1720,"Decode XORed Array",decode-xored-array
1284.3625733813,1481,"Least Number of Unique Integers after K Removals",least-number-of-unique-integers-after-k-removals
1283.6412252736,2303,"Calculate Amount Paid in Taxes",calculate-amount-paid-in-taxes
1283.5102144800,1507,"Reformat Date",reformat-date
1283.4980318021,1252,"Cells with Odd Values in a Matrix",cells-with-odd-values-in-a-matrix
1282.5186784876,2639,"Find the Width of Columns of a Grid",find-the-width-of-columns-of-a-grid
1282.4111853142,1837,"Sum of Digits in Base K",sum-of-digits-in-base-k
1282.3870247003,2696,"Minimum String Length After Removing Substrings",minimum-string-length-after-removing-substrings
1282.1502428906,2220,"Minimum Bit Flips to Convert Number",minimum-bit-flips-to-convert-number
1281.9771427903,1624,"Largest Substring Between Two Equal Characters",largest-substring-between-two-equal-characters
1281.0889272532,2570,"Merge Two 2D Arrays by Summing Values",merge-two-2d-arrays-by-summing-values
1280.2941647587,1572,"Matrix Diagonal Sum",matrix-diagonal-sum
1280.2203734882,2125,"Number of Laser Beams in a Bank",number-of-laser-beams-in-a-bank
1279.7894769956,2269,"Find the K-Beauty of a Number",find-the-k-beauty-of-a-number
1279.7669712099,1002,"Find Common Characters",find-common-characters
1279.3383966145,1534,"Count Good Triplets",count-good-triplets
1279.0301521682,2807,"Insert Greatest Common Divisors in Linked List",insert-greatest-common-divisors-in-linked-list
1278.0092842613,2582,"Pass the Pillow",pass-the-pillow
1277.9987709491,1742,"Maximum Number of Balls in a Box",maximum-number-of-balls-in-a-box
1277.8260125315,1317,"Convert Integer to the Sum of Two No-Zero Integers",convert-integer-to-the-sum-of-two-no-zero-integers
1276.7817742915,2558,"Take Gifts From the Richest Pile",take-gifts-from-the-richest-pile
1275.6108152653,2150,"Find All Lonely Numbers in the Array",find-all-lonely-numbers-in-the-array
1274.8817522170,2129,"Capitalize the Title",capitalize-the-title
1274.7596170193,1078,"Occurrences After Bigram",occurrences-after-bigram
1274.6742564805,1005,"Maximize Sum Of Array After K Negations",maximize-sum-of-array-after-k-negations
1273.0588534723,2068,"Check Whether Two Strings are Almost Equivalent",check-whether-two-strings-are-almost-equivalent
1273.0464737970,2138,"Divide a String Into Groups of Size k",divide-a-string-into-groups-of-size-k
1272.3340330895,2869,"Minimum Operations to Collect Elements",minimum-operations-to-collect-elements
1271.7726574892,2006,"Count Number of Pairs With Absolute Difference K",count-number-of-pairs-with-absolute-difference-k
1271.7055549365,824,"Goat Latin",goat-latin
1271.3776510163,1556,"Thousand Separator",thousand-separator
1271.3313760514,925,"Long Pressed Name",long-pressed-name
1270.6712381632,2363,"Merge Similar Items",merge-similar-items
1270.0775640451,2873,"Maximum Value of an Ordered Triplet I",maximum-value-of-an-ordered-triplet-i
1269.8118442786,2843,"  Count Symmetric Integers",count-symmetric-integers
1269.7567553523,2032,"Two Out of Three",two-out-of-three
1268.5768566953,1447,"Simplified Fractions",simplified-fractions
1268.0287696194,2325,"Decode the Message",decode-the-message
1267.2235913660,1282,"Group the People Given the Group Size They Belong To",group-the-people-given-the-group-size-they-belong-to
1266.7001363197,2432,"The Employee That Worked on the Longest Task",the-employee-that-worked-on-the-longest-task
1266.5231114343,2670,"Find the Distinct Difference Array",find-the-distinct-difference-array
1266.5014127879,2785,"Sort Vowels in a String",sort-vowels-in-a-string
1266.3414689550,2200,"Find All K-Distant Indices in an Array",find-all-k-distant-indices-in-an-array
1266.3368046515,821,"Shortest Distance to a Character",shortest-distance-to-a-character
1265.8320564115,2549,"Count Distinct Numbers on Board",count-distinct-numbers-on-board
1264.4836883082,1736,"Latest Time by Replacing Hidden Digits",latest-time-by-replacing-hidden-digits
1264.4778916192,2248,"Intersection of Multiple Arrays",intersection-of-multiple-arrays
1264.2868345638,2133,"Check if Every Row and Column Contains All Numbers",check-if-every-row-and-column-contains-all-numbers
1263.2728668041,1456,"Maximum Number of Vowels in a Substring of Given Length",maximum-number-of-vowels-in-a-substring-of-given-length
1262.9387403640,2490,"Circular Sentence",circular-sentence
1262.9248376352,3159,"Find Occurrences of an Element in an Array",find-occurrences-of-an-element-in-an-array
1262.5890311992,1089,"Duplicate Zeros",duplicate-zeros
1262.1006527970,2739,"Total Distance Traveled",total-distance-traveled
1260.9112824221,2144,"Minimum Cost of Buying Candies With Discount",minimum-cost-of-buying-candies-with-discount
1260.8702083080,2255,"Count Prefixes of a Given String",count-prefixes-of-a-given-string
1260.8697515006,2520,"Count the Digits That Divide a Number",count-the-digits-that-divide-a-number
1260.1755576607,1305,"All Elements in Two Binary Search Trees",all-elements-in-two-binary-search-trees
1259.9491377450,2562,"Find the Array Concatenation Value",find-the-array-concatenation-value
1259.5707438932,1779,"Find Nearest Point That Has the Same X or Y Coordinate",find-nearest-point-that-has-the-same-x-or-y-coordinate
1259.4097261890,884,"Uncommon Words from Two Sentences",uncommon-words-from-two-sentences
1259.3406231708,2404,"Most Frequent Even Element",most-frequent-even-element
1259.1979660519,1213,"Intersection of Three Sorted Arrays",intersection-of-three-sorted-arrays
1258.8401788462,867,"Transpose Matrix",transpose-matrix
1258.6719675401,896,"Monotonic Array",monotonic-array
1257.8344655358,2644,"Find the Maximum Divisibility Score",find-the-maximum-divisibility-score
1257.7670945029,2103,"Rings and Rods",rings-and-rods
1257.7082143289,1356,"Sort Integers by The Number of 1 Bits",sort-integers-by-the-number-of-1-bits
1257.6796331650,1309,"Decrypt String from Alphabet to Integer Mapping",decrypt-string-from-alphabet-to-integer-mapping
1257.3235146110,2114,"Maximum Number of Words Found in Sentences",maximum-number-of-words-found-in-sentences
1257.2649235990,2042,"Check if Numbers Are Ascending in a Sentence",check-if-numbers-are-ascending-in-a-sentence
1257.1556875655,2177,"Find Three Consecutive Integers That Sum to a Given Number",find-three-consecutive-integers-that-sum-to-a-given-number
1257.1166915286,2180,"Count Integers With Even Digit Sum",count-integers-with-even-digit-sum
1256.6807087287,1732,"Find the Highest Altitude",find-the-highest-altitude
1256.4891142083,1085,"Sum of Digits in the Minimum Number",sum-of-digits-in-the-minimum-number
