Rating,ID,Title,Title Slug,Difficulty,premium,status
1765.5654059263,875,Koko Eating Bananas,koko-eating-bananas,Medium,False,
1764.9170564773,1706,Where Will the Ball Fall,where-will-the-ball-fall,Medium,False,
1764.7072848367,3085,Minimum Deletions to Make String K-Special,minimum-deletions-to-make-string-k-special,Medium,False,
1763.787679959,2905,Find Indices With Index and Value Difference II,find-indices-with-index-and-value-difference-ii,Medium,False,
1763.6404758359,2462,Total Cost to Hire K Workers,total-cost-to-hire-k-workers,Medium,False,
1762.3115124143,948,Bag of Tokens,bag-of-tokens,Medium,False,
1762.0307532652,1262,Greatest Sum Divisible by Three,greatest-sum-divisible-by-three,Medium,False,
1761.9162628125,2453,Destroy Sequential Targets,destroy-sequential-targets,Medium,False,
1760.9131492436,2121,Intervals Between Identical Elements,intervals-between-identical-elements,Medium,False,
1759.2287478055,2075,Decode the Slanted Ciphertext,decode-the-slanted-ciphertext,Medium,False,
1759.0470795449,2498,Frog Jump II,frog-jump-ii,Medium,False,
1759.0197295594,1541,Minimum Insertions to Balance a Parentheses String,minimum-insertions-to-balance-a-parentheses-string,Medium,False,
1758.75255141,1027,Longest Arithmetic Subsequence,longest-arithmetic-subsequence,Medium,False,
1758.5135073787,1954,Minimum Garden Perimeter to Collect Enough Apples,minimum-garden-perimeter-to-collect-enough-apples,Medium,False,
1756.963553993,3112,Minimum Time to Visit Disappearing Nodes,minimum-time-to-visit-disappearing-nodes,Medium,False,
1754.1710323358,2568,Minimum Impossible OR,minimum-impossible-or,Medium,False,
1753.9062487685,1216,Valid Palindrome III,valid-palindrome-iii,Hard,True,
1753.4775753993,764,Largest Plus Sign,largest-plus-sign,Medium,False,
1752.9555725796,1135,Connecting Cities With Minimum Cost,connecting-cities-with-minimum-cost,Medium,True,
1752.2621077596,939,Minimum Area Rectangle,minimum-area-rectangle,Medium,False,
1751.5101577001,2166,Design Bitset,design-bitset,Medium,False,
1751.115625465,2400,Number of Ways to Reach a Position After Exactly k Steps,number-of-ways-to-reach-a-position-after-exactly-k-steps,Medium,False,
1749.9743684275,2856,Minimum Array Length After Pair Removals,minimum-array-length-after-pair-removals,Medium,False,
1749.5432375672,2401,Longest Nice Subarray,longest-nice-subarray,Medium,False,
1749.5115037045,2871,Split Array Into Maximum Number of Subarrays,split-array-into-maximum-number-of-subarrays,Medium,False,
1749.4981778209,1111,Maximum Nesting Depth of Two Valid Parentheses Strings,maximum-nesting-depth-of-two-valid-parentheses-strings,Medium,False,
1748.4522689101,2134,Minimum Swaps to Group All 1's Together II,minimum-swaps-to-group-all-1s-together-ii,Medium,False,
1748.1523771585,1297,Maximum Number of Occurrences of a Substring,maximum-number-of-occurrences-of-a-substring,Medium,False,
1748.1339100823,2171,Removing Minimum Number of Magic Beans,removing-minimum-number-of-magic-beans,Medium,False,
1747.6755111029,1191,K-Concatenation Maximum Sum,k-concatenation-maximum-sum,Medium,False,
1746.8757919578,1849,Splitting a String Into Descending Consecutive Values,splitting-a-string-into-descending-consecutive-values,Medium,False,
1746.135917977,1024,Video Stitching,video-stitching,Medium,False,
1745.6580748712,1530,Number of Good Leaf Nodes Pairs,number-of-good-leaf-nodes-pairs,Medium,False,
1745.6490739887,1391,Check if There is a Valid Path in a Grid,check-if-there-is-a-valid-path-in-a-grid,Medium,False,
1745.5352025872,2502,Design Memory Allocator,design-memory-allocator,Medium,False,
1744.7611048301,1638,Count Substrings That Differ by One Character,count-substrings-that-differ-by-one-character,Medium,False,
1744.0388789755,1139,Largest 1-Bordered Square,largest-1-bordered-square,Medium,False,
1743.731976554,2087,Minimum Cost Homecoming of a Robot in a Grid,minimum-cost-homecoming-of-a-robot-in-a-grid,Medium,False,
1741.4527995252,1145,Binary Tree Coloring Game,binary-tree-coloring-game,Medium,False,
1741.3694833067,3020,Find the Maximum Number of Elements in Subset,find-the-maximum-number-of-elements-in-subset,Medium,False,
1740.5014205942,1079,Letter Tile Possibilities,letter-tile-possibilities,Medium,False,
1739.5831401172,1593,Split a String Into the Max Number of Unique Substrings,split-a-string-into-the-max-number-of-unique-substrings,Medium,False,
1737.8431142688,1814,Count Nice Pairs in an Array,count-nice-pairs-in-an-array,Medium,False,
1737.2065180671,3044,Most Frequent Prime,most-frequent-prime,Medium,False,
1735.8505509901,2707,Extra Characters in a String,extra-characters-in-a-string,Medium,False,
1734.8208369949,1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,Medium,False,
1734.0550202798,2048,Next Greater Numerically Balanced Number,next-greater-numerically-balanced-number,Medium,False,
1732.7813534239,1273,Delete Tree Nodes,delete-tree-nodes,Medium,True,
1732.5146472785,2786,Visit Array Positions to Maximize Score,visit-array-positions-to-maximize-score,Medium,False,
1731.5555445321,889,Construct Binary Tree from Preorder and Postorder Traversal,construct-binary-tree-from-preorder-and-postorder-traversal,Medium,False,
1730.3052054913,1014,Best Sightseeing Pair,best-sightseeing-pair,Medium,False,
1729.6074000215,1220,Count Vowels Permutation,count-vowels-permutation,Hard,False,
1725.4481937307,1011,Capacity To Ship Packages Within D Days,capacity-to-ship-packages-within-d-days,Medium,False,
1725.1995150882,2416,Sum of Prefix Scores of Strings,sum-of-prefix-scores-of-strings,Hard,False,
1724.394164934,2261,K Divisible Elements Subarrays,k-divisible-elements-subarrays,Medium,False,
1724.1545485476,2070,Most Beautiful Item for Each Query,most-beautiful-item-for-each-query,Medium,False,
1722.8129701098,1359,Count All Valid Pickup and Delivery Options,count-all-valid-pickup-and-delivery-options,Hard,False,
1722.3088173214,1197,Minimum Knight Moves,minimum-knight-moves,Medium,True,
1721.1964988483,2826,Sorting Three Groups,sorting-three-groups,Medium,False,
1720.7470612766,2563,Count the Number of Fair Pairs,count-the-number-of-fair-pairs,Medium,False,
1719.945199874,1239,Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,Medium,False,
1718.9772466681,2017,Grid Game,grid-game,Medium,False,
1718.8256321624,2397,Maximum Rows Covered by Columns,maximum-rows-covered-by-columns,Medium,False,
1716.9721777,2202,Maximize the Topmost Element After K Moves,maximize-the-topmost-element-after-k-moves,Medium,False,
1714.992763701,2359,Find Closest Node to Given Two Nodes,find-closest-node-to-given-two-nodes,Medium,False,
1714.6960124182,1781,Sum of Beauty of All Substrings,sum-of-beauty-of-all-substrings,Medium,False,
1713.3954468582,2406,Divide Intervals Into Minimum Number of Groups,divide-intervals-into-minimum-number-of-groups,Medium,False,
1713.2768268466,1372,Longest ZigZag Path in a Binary Tree,longest-zigzag-path-in-a-binary-tree,Medium,False,
1712.4010133221,1042,Flower Planting With No Adjacent,flower-planting-with-no-adjacent,Medium,False,
1711.4873176824,2385,Amount of Time for Binary Tree to Be Infected,amount-of-time-for-binary-tree-to-be-infected,Medium,False,
1711.1205064321,1801,Number of Orders in the Backlog,number-of-orders-in-the-backlog,Medium,False,
1710.9105378431,923,3Sum With Multiplicity,3sum-with-multiplicity,Medium,False,
1710.3243520032,1567,Maximum Length of Subarray With Positive Product,maximum-length-of-subarray-with-positive-product,Medium,False,
1710.1120861153,759,Employee Free Time,employee-free-time,Hard,True,
1710.0787625377,1136,Parallel Courses,parallel-courses,Medium,True,
1709.1461451873,979,Distribute Coins in Binary Tree,distribute-coins-in-binary-tree,Medium,False,
1709.1054732427,2140,Solving Questions With Brainpower,solving-questions-with-brainpower,Medium,False,
1708.9983361411,1401,Circle and Rectangle Overlapping,circle-and-rectangle-overlapping,Medium,False,
1708.9663754668,2944,Minimum Number of Coins for Fruits,minimum-number-of-coins-for-fruits,Medium,False,
1708.8735585776,901,Online Stock Span,online-stock-span,Medium,False,
1708.812923679,826,Most Profit Assigning Work,most-profit-assigning-work,Medium,False,
1708.7149486078,3040,Maximum Number of Operations With the Same Score II,maximum-number-of-operations-with-the-same-score-ii,Medium,False,
1708.7056764058,2257,Count Unguarded Cells in the Grid,count-unguarded-cells-in-the-grid,Medium,False,
1707.8992927609,816,Ambiguous Coordinates,ambiguous-coordinates,Medium,False,
1707.4309979043,3025,Find the Number of Ways to Place People I,find-the-number-of-ways-to-place-people-i,Medium,False,
1705.2545641354,2672,Number of Adjacent Elements With the Same Color,number-of-adjacent-elements-with-the-same-color,Medium,False,
1704.360891641,1947,Maximum Compatibility Score Sum,maximum-compatibility-score-sum,Medium,False,
1702.8035923458,958,Check Completeness of a Binary Tree,check-completeness-of-a-binary-tree,Medium,False,
1702.4962514406,2100,Find Good Days to Rob the Bank,find-good-days-to-rob-the-bank,Medium,False,
1702.4387527636,2080,Range Frequency Queries,range-frequency-queries,Medium,False,
1701.7584658834,1774,Closest Dessert Cost,closest-dessert-cost,Medium,False,
1701.5735371897,1054,Distant Barcodes,distant-barcodes,Medium,False,
1701.4341867571,2929,Distribute Candies Among Children II,distribute-candies-among-children-ii,Medium,False,
1700.8505554268,2962,Count Subarrays Where Max Element Appears at Least K Times,count-subarrays-where-max-element-appears-at-least-k-times,Medium,False,
1697.8500495479,1017,Convert to Base -2,convert-to-base-2,Medium,False,
1697.2356875149,1289,Minimum Falling Path Sum II,minimum-falling-path-sum-ii,Hard,False,
1697.0187705319,825,Friends Of Appropriate Ages,friends-of-appropriate-ages,Medium,False,
1696.9920075471,1487,Making File Names Unique,making-file-names-unique,Medium,False,
1696.9464414997,3143,Maximum Points Inside the Square,maximum-points-inside-the-square,Medium,False,
1696.8895579594,2588,Count the Number of Beautiful Subarrays,count-the-number-of-beautiful-subarrays,Medium,False,
1695.3076664977,792,Number of Matching Subsequences,number-of-matching-subsequences,Medium,False,
1695.2832486322,1942,The Number of the Smallest Unoccupied Chair,the-number-of-the-smallest-unoccupied-chair,Medium,False,
1695.0815222626,2420,Find All Good Indices,find-all-good-indices,Medium,False,
1694.433951503,829,Consecutive Numbers Sum,consecutive-numbers-sum,Hard,False,
1694.4308657594,2466,Count Ways To Build Good Strings,count-ways-to-build-good-strings,Medium,False,
1693.4495728383,2337,Move Pieces to Obtain a String,move-pieces-to-obtain-a-string,Medium,False,
1692.5884631801,1462,Course Schedule IV,course-schedule-iv,Medium,False,
1690.9043557462,919,Complete Binary Tree Inserter,complete-binary-tree-inserter,Medium,False,
1690.1655236843,935,Knight Dialer,knight-dialer,Medium,False,
1689.7833547546,3071,Minimum Operations to Write the Letter Y on a Grid,minimum-operations-to-write-the-letter-y-on-a-grid,Medium,False,
1689.7569144085,1419,Minimum Number of Frogs Croaking,minimum-number-of-frogs-croaking,Medium,False,
1688.9209684568,1963,Minimum Number of Swaps to Make the String Balanced,minimum-number-of-swaps-to-make-the-string-balanced,Medium,False,
1688.6445178061,3043,Find the Length of the Longest Common Prefix,find-the-length-of-the-longest-common-prefix,Medium,False,
1686.4493679523,950,Reveal Cards In Increasing Order,reveal-cards-in-increasing-order,Medium,False,
1685.5389350949,2233,Maximum Product After K Increments,maximum-product-after-k-increments,Medium,False,
1685.3599641299,2074,Reverse Nodes in Even Length Groups,reverse-nodes-in-even-length-groups,Medium,False,
1682.8882177724,1443,Minimum Time to Collect All Apples in a Tree,minimum-time-to-collect-all-apples-in-a-tree,Medium,False,
1682.16892078,2497,Maximum Star Sum of a Graph,maximum-star-sum-of-a-graph,Medium,False,
1681.3263732456,767,Reorganize String,reorganize-string,Medium,False,
1680.866917849,2280,Minimum Lines to Represent a Line Chart,minimum-lines-to-represent-a-line-chart,Medium,False,
1680.82425993,1865,Finding Pairs With a Certain Sum,finding-pairs-with-a-certain-sum,Medium,False,
1680.4852623991,1031,Maximum Sum of Two Non-Overlapping Subarrays,maximum-sum-of-two-non-overlapping-subarrays,Medium,False,
1680.1353258588,2182,Construct String With Repeat Limit,construct-string-with-repeat-limit,Medium,False,
1680.0815931601,2457,Minimum Addition to Make Integer Beautiful,minimum-addition-to-make-integer-beautiful,Medium,False,
1679.5737760149,2492,Minimum Score of a Path Between Two Cities,minimum-score-of-a-path-between-two-cities,Medium,False,
1679.2607152001,1402,Reducing Dishes,reducing-dishes,Hard,False,
1678.7231378948,1905,Count Sub Islands,count-sub-islands,Medium,False,
1678.6245760413,2698,Find the Punishment Number of an Integer,find-the-punishment-number-of-an-integer,Medium,False,
1678.6241816708,2317,Maximum XOR After Operations ,maximum-xor-after-operations,Medium,False,
1678.5871762113,2115,Find All Possible Recipes from Given Supplies,find-all-possible-recipes-from-given-supplies,Medium,False,
1678.3947690537,885,Spiral Matrix III,spiral-matrix-iii,Medium,False,
1678.1133886034,853,Car Fleet,car-fleet,Medium,False,
1677.4559378473,2943,Maximize Area of Square Hole in Grid,maximize-area-of-square-hole-in-grid,Medium,False,
1676.5007365375,2641,Cousins in Binary Tree II,cousins-in-binary-tree-ii,Medium,False,
1675.989407584,974,Subarray Sums Divisible by K,subarray-sums-divisible-by-k,Medium,False,
1675.9610355975,987,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,Hard,False,
1675.761234741,1870,Minimum Speed to Arrive on Time,minimum-speed-to-arrive-on-time,Medium,False,
1674.9985842835,1339,Maximum Product of Splitted Binary Tree,maximum-product-of-splitted-binary-tree,Medium,False,
1674.7986939472,1922,Count Good Numbers,count-good-numbers,Medium,False,
1674.5365205597,1215,Stepping Numbers,stepping-numbers,Medium,True,
1672.1678031263,1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,Medium,False,
1671.9261598,2033,Minimum Operations to Make a Uni-Value Grid,minimum-operations-to-make-a-uni-value-grid,Medium,False,
1671.4657554194,1738,Find Kth Largest XOR Coordinate Value,find-kth-largest-xor-coordinate-value,Medium,False,
1666.346990979,1162,As Far from Land as Possible,as-far-from-land-as-possible,Medium,False,
1665.24907247,1620,Coordinate With Maximum Network Quality,coordinate-with-maximum-network-quality,Medium,False,
